X,Y,method,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,BF10,power,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR00019,TIGR02350,pearson,two-sided,47181,0.40823501973497256,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,chaperone protein DnaK,J,J,"J,J"
TIGR00019,TIGR02386,pearson,two-sided,48161,0.6305167055589664,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR00019,TIGR02397,pearson,two-sided,52203,0.6411922553123999,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR00019,TIGR02432,pearson,two-sided,51026,0.6804283790622844,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR00019,TIGR02729,pearson,two-sided,53228,0.6480864145887271,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,Obg family GTPase CgtA,J,J,"J,J"
TIGR00019,TIGR03263,pearson,two-sided,50958,0.6322422780689865,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,guanylate kinase,J,F,"F,J"
TIGR00019,TIGR03594,pearson,two-sided,52028,0.6936788537316454,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR00019,TIGR03625,pearson,two-sided,50739,0.5893680442998053,[0.58 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,50S ribosomal protein uL3,J,J,"J,J"
TIGR00019,TIGR03632,pearson,two-sided,51480,0.520204625468515,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,ribosomal protein uS11,J,J,"J,J"
TIGR00019,TIGR03654,pearson,two-sided,50645,0.4397452082825744,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,ribosomal protein uL6,J,J,"J,J"
TIGR00019,TIGR03723,pearson,two-sided,52984,0.5857086539851801,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR00019,TIGR03725,pearson,two-sided,49589,0.5411070011341808,[0.53 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR00019,TIGR03953,pearson,two-sided,50499,0.5548253448939435,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 1,50S ribosomal protein uL4,J,J,"J,J"
TIGR00020,TIGR00029,pearson,two-sided,52386,0.5572800178689579,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bS20,J,J,"J,J"
TIGR00020,TIGR00043,pearson,two-sided,51894,0.4687350467921704,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,rRNA maturation RNase YbeY,J,J,"J,J"
TIGR00020,TIGR00054,pearson,two-sided,51575,0.6052227219350889,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,RIP metalloprotease RseP,J,O,"J,O"
TIGR00020,TIGR00059,pearson,two-sided,52089,0.4211059683273448,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bL17,J,J,"J,J"
TIGR00020,TIGR00061,pearson,two-sided,52696,0.5165248825429407,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bL21,J,J,"J,J"
TIGR00020,TIGR00064,pearson,two-sided,49893,0.44513024710386173,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,signal recognition particle-docking protein FtsY,J,U,"J,U"
TIGR00020,TIGR00065,pearson,two-sided,48735,0.4023672189925222,[0.39 0.41],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,cell division protein FtsZ,J,D,"D,J"
TIGR00020,TIGR00082,pearson,two-sided,52090,0.5533020520271357,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosome-binding factor A,J,J,"J,J"
TIGR00020,TIGR00083,pearson,two-sided,48855,0.584996021645918,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,riboflavin biosynthesis protein RibF,J,H,"H,J"
TIGR00020,TIGR00084,pearson,two-sided,50964,0.46638912454961107,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,Holliday junction DNA helicase RuvA,J,L,"J,L"
TIGR00020,TIGR00086,pearson,two-sided,52089,0.5483218339721306,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,SsrA-binding protein,J,O,"J,O"
TIGR00020,TIGR00088,pearson,two-sided,52994,0.6422312446207195,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA (guanine(37)-N(1))-methyltransferase,J,J,"J,J"
TIGR00020,TIGR00090,pearson,two-sided,49661,0.3845214310919461,[0.38 0.39],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosome silencing factor,J,J,"J,J"
TIGR00020,TIGR00092,pearson,two-sided,51665,0.48736702468539106,[0.48 0.49],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,GTP-binding protein YchF,J,J,"J,J"
TIGR00020,TIGR00095,pearson,two-sided,50774,0.507448887990823,[0.5  0.51],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,J,J,"J,J"
TIGR00020,TIGR00115,pearson,two-sided,49002,0.5477842905082213,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,trigger factor,J,O,"J,O"
TIGR00020,TIGR00116,pearson,two-sided,52463,0.3648760992868976,[0.36 0.37],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,translation elongation factor Ts,J,J,"J,J"
TIGR00020,TIGR00138,pearson,two-sided,47361,0.5656025587142325,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,J,J,"J,J"
TIGR00020,TIGR00158,pearson,two-sided,52406,0.6299848962419526,[0.62 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bL9,J,J,"J,J"
TIGR00020,TIGR00166,pearson,two-sided,52721,0.6070173859715413,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bS6,J,J,"J,J"
TIGR00020,TIGR00168,pearson,two-sided,51730,0.40602236491550475,[0.4  0.41],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,translation initiation factor IF-3,J,J,"J,J"
TIGR00020,TIGR00186,pearson,two-sided,45478,0.49706250301508853,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"RNA methyltransferase, TrmH family, group 3",J,J,"J,J"
TIGR00020,TIGR00194,pearson,two-sided,52222,0.690745814267057,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,excinuclease ABC subunit C,J,L,"J,L"
TIGR00020,TIGR00250,pearson,two-sided,50510,0.5169368919018589,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,putative transcription antitermination factor YqgF,J,J,"J,J"
TIGR00020,TIGR00337,pearson,two-sided,48866,0.5347322218280396,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,CTP synthase,J,F,"F,J"
TIGR00020,TIGR00344,pearson,two-sided,52118,0.6832884559860346,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,alanine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00362,pearson,two-sided,50165,0.5750740826748856,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,chromosomal replication initiator protein DnaA,J,L,"J,L"
TIGR00020,TIGR00382,pearson,two-sided,45005,0.4820695904375609,[0.47 0.49],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"ATP-dependent Clp protease, ATP-binding subunit ClpX",J,O,"J,O"
TIGR00020,TIGR00392,pearson,two-sided,50871,0.6931349394019399,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,isoleucine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00396,pearson,two-sided,51738,0.6545888625103449,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,leucine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00398,pearson,two-sided,51117,0.625929286808291,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,methionine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00414,pearson,two-sided,51549,0.6746519644309167,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,serine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00416,pearson,two-sided,45675,0.5606001070854238,[0.55 0.57],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,DNA repair protein RadA,J,L,"J,L"
TIGR00020,TIGR00420,pearson,two-sided,50718,0.6035835787548094,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,J,J,"J,J"
TIGR00020,TIGR00431,pearson,two-sided,51473,0.5762693257549325,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA pseudouridine(55) synthase,J,J,"J,J"
TIGR00020,TIGR00435,pearson,two-sided,50819,0.6125198674143003,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,cysteine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00436,pearson,two-sided,47615,0.6164264284734229,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,GTP-binding protein Era,J,J,"J,J"
TIGR00020,TIGR00442,pearson,two-sided,51890,0.6081183980545106,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,histidine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00445,pearson,two-sided,50544,0.4342468854310684,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,phospho-N-acetylmuramoyl-pentapeptide-transferase,J,M,"J,M"
TIGR00020,TIGR00456,pearson,two-sided,51125,0.6073119782425882,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,arginine--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00459,pearson,two-sided,48987,0.5775311088498406,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,aspartate--tRNA ligase,J,J,"J,J"
TIGR00020,TIGR00460,pearson,two-sided,51737,0.6347102176336268,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,methionyl-tRNA formyltransferase,J,J,"J,J"
TIGR00020,TIGR00468,pearson,two-sided,52729,0.5961382234101161,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"phenylalanine--tRNA ligase, alpha subunit",J,J,"J,J"
TIGR00020,TIGR00472,pearson,two-sided,52064,0.5961243304585812,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"phenylalanine--tRNA ligase, beta subunit",J,J,"J,J"
TIGR00020,TIGR00487,pearson,two-sided,52999,0.5359192470794156,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,translation initiation factor IF-2,J,J,"J,J"
TIGR00020,TIGR00496,pearson,two-sided,53644,0.5474202062586893,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosome recycling factor,J,J,"J,J"
TIGR00020,TIGR00539,pearson,two-sided,48083,0.5328247995247728,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,putative oxygen-independent coproporphyrinogen III oxidase,J,H,"H,J"
TIGR00020,TIGR00580,pearson,two-sided,49586,0.5693836861751378,[0.56 0.58],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,transcription-repair coupling factor,J,L,"J,L"
TIGR00020,TIGR00593,pearson,two-sided,51305,0.6052725778928475,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,DNA polymerase I,J,L,"J,L"
TIGR00020,TIGR00615,pearson,two-sided,52359,0.5371875077516657,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,recombination protein RecR,J,L,"J,L"
TIGR00020,TIGR00631,pearson,two-sided,51874,0.6217846691925987,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,excinuclease ABC subunit B,J,L,"J,L"
TIGR00020,TIGR00634,pearson,two-sided,47346,0.6371942950299719,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,DNA repair protein RecN,J,L,"J,L"
TIGR00020,TIGR00635,pearson,two-sided,51667,0.5219323455672819,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,Holliday junction DNA helicase RuvB,J,L,"J,L"
TIGR00020,TIGR00643,pearson,two-sided,49776,0.5825529217287237,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ATP-dependent DNA helicase RecG,J,L,"J,L"
TIGR00020,TIGR00663,pearson,two-sided,49956,0.5209001529799694,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA polymerase III, beta subunit",J,L,"J,L"
TIGR00020,TIGR00717,pearson,two-sided,44057,0.5920774161491272,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bS1,J,J,"J,J"
TIGR00020,TIGR00755,pearson,two-sided,52255,0.5567803083429204,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal RNA small subunit methyltransferase A,J,J,"J,J"
TIGR00020,TIGR00810,pearson,two-sided,52129,0.350658148077975,[0.34 0.36],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"preprotein translocase, SecG subunit",J,U,"J,U"
TIGR00020,TIGR00922,pearson,two-sided,49573,0.46579758366175866,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,transcription termination/antitermination factor NusG,J,K,"J,K"
TIGR00020,TIGR00928,pearson,two-sided,45560,0.485295786317546,[0.48 0.49],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,adenylosuccinate lyase,J,F,"F,J"
TIGR00020,TIGR00959,pearson,two-sided,49291,0.38915245767985973,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,signal recognition particle protein,J,U,"J,U"
TIGR00020,TIGR00963,pearson,two-sided,50937,0.6627006080884855,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"preprotein translocase, SecA subunit",J,U,"J,U"
TIGR00020,TIGR00964,pearson,two-sided,48315,0.2728541308812119,[0.26 0.28],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"preprotein translocase, SecE subunit",J,U,"J,U"
TIGR00020,TIGR00967,pearson,two-sided,50556,0.5465069396910077,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"preprotein translocase, SecY subunit",J,U,"J,U"
TIGR00020,TIGR01009,pearson,two-sided,49400,0.3824683313196694,[0.37 0.39],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS3,J,J,"J,J"
TIGR00020,TIGR01011,pearson,two-sided,52225,0.5385741085069629,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS2,J,J,"J,J"
TIGR00020,TIGR01017,pearson,two-sided,50461,0.4117090831039253,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS4,J,J,"J,J"
TIGR00020,TIGR01021,pearson,two-sided,50489,0.558772911521345,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS5,J,J,"J,J"
TIGR00020,TIGR01029,pearson,two-sided,49396,0.45182782065154947,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS7,J,J,"J,J"
TIGR00020,TIGR01032,pearson,two-sided,52744,0.3640169513287023,[0.36 0.37],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein bL20,J,J,"J,J"
TIGR00020,TIGR01039,pearson,two-sided,44420,0.40915706753476666,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"ATP synthase F1, beta subunit",J,C,"C,J"
TIGR00020,TIGR01044,pearson,two-sided,49226,0.30253575749476347,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL22,J,J,"J,J"
TIGR00020,TIGR01059,pearson,two-sided,48415,0.5004033291858773,[0.49 0.51],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA gyrase, B subunit",J,L,"J,L"
TIGR00020,TIGR01063,pearson,two-sided,49563,0.5447710954841178,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA gyrase, A subunit",J,L,"J,L"
TIGR00020,TIGR01066,pearson,two-sided,52546,0.3612153977382931,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL13,J,J,"J,J"
TIGR00020,TIGR01071,pearson,two-sided,50795,0.20044968866747806,[0.19 0.21],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL15,J,J,"J,J"
TIGR00020,TIGR01079,pearson,two-sided,49659,0.4597290755610883,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL24,J,J,"J,J"
TIGR00020,TIGR01082,pearson,two-sided,49572,0.5500629575526494,[0.54 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,UDP-N-acetylmuramate--L-alanine ligase,J,M,"J,M"
TIGR00020,TIGR01087,pearson,two-sided,50944,0.5653034195660052,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,UDP-N-acetylmuramoylalanine--D-glutamate ligase,J,M,"J,M"
TIGR00020,TIGR01128,pearson,two-sided,50135,0.602691586172488,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA polymerase III, delta subunit",J,L,"J,L"
TIGR00020,TIGR01146,pearson,two-sided,44860,0.405659650821596,[0.4  0.41],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"ATP synthase F1, gamma subunit",J,C,"C,J"
TIGR00020,TIGR01164,pearson,two-sided,49505,0.3324203726212562,[0.32 0.34],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL16,J,J,"J,J"
TIGR00020,TIGR01169,pearson,two-sided,49813,0.5542743314210525,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL1,J,J,"J,J"
TIGR00020,TIGR01171,pearson,two-sided,49528,0.5437736346738151,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL2,J,J,"J,J"
TIGR00020,TIGR01302,pearson,two-sided,45419,0.543156787299742,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR00020,TIGR01391,pearson,two-sided,50516,0.6409289151372679,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,DNA primase,J,L,"J,L"
TIGR00020,TIGR01393,pearson,two-sided,51674,0.545281334577713,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,elongation factor 4,J,J,"J,J"
TIGR00020,TIGR01394,pearson,two-sided,49012,0.5638642343472124,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR00020,TIGR01510,pearson,two-sided,49962,0.39907711101716126,[0.39 0.41],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR00020,TIGR01632,pearson,two-sided,49670,0.3207370350246497,[0.31 0.33],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL11,J,J,"J,J"
TIGR00020,TIGR01951,pearson,two-sided,51798,0.5080147950650638,[0.5  0.51],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,transcription antitermination factor NusB,J,K,"J,K"
TIGR00020,TIGR01953,pearson,two-sided,53209,0.5977415941071698,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,transcription termination factor NusA,J,K,"J,K"
TIGR00020,TIGR02012,pearson,two-sided,51377,0.4628564944653702,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,protein RecA,J,L,"J,L"
TIGR00020,TIGR02013,pearson,two-sided,48635,0.46832387471560033,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR00020,TIGR02027,pearson,two-sided,50549,0.4522920392075253,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR00020,TIGR02075,pearson,two-sided,50231,0.46738853734194996,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,UMP kinase,J,F,"F,J"
TIGR00020,TIGR02191,pearson,two-sided,49591,0.5380250882076888,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribonuclease III,J,J,"J,J"
TIGR00020,TIGR02273,pearson,two-sided,46446,0.6043619803366118,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,16S rRNA processing protein RimM,J,J,"J,J"
TIGR00020,TIGR02350,pearson,two-sided,46498,0.2881320137771478,[0.28 0.3 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,chaperone protein DnaK,J,J,"J,J"
TIGR00020,TIGR02386,pearson,two-sided,47415,0.4981568406531407,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR00020,TIGR02397,pearson,two-sided,51357,0.5575805186149936,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR00020,TIGR02432,pearson,two-sided,50408,0.589354567953917,[0.58 0.6 ],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR00020,TIGR02729,pearson,two-sided,52388,0.6054481377209323,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,Obg family GTPase CgtA,J,J,"J,J"
TIGR00020,TIGR03263,pearson,two-sided,50219,0.6381059551530305,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,guanylate kinase,J,F,"F,J"
TIGR00020,TIGR03594,pearson,two-sided,51486,0.5885140027164781,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR00020,TIGR03625,pearson,two-sided,49907,0.6307685743415441,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,50S ribosomal protein uL3,J,J,"J,J"
TIGR00020,TIGR03632,pearson,two-sided,50612,0.5519649478756363,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uS11,J,J,"J,J"
TIGR00020,TIGR03654,pearson,two-sided,49841,0.3871836390961262,[0.38 0.39],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,ribosomal protein uL6,J,J,"J,J"
TIGR00020,TIGR03723,pearson,two-sided,52168,0.5116975835209949,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR00020,TIGR03725,pearson,two-sided,49167,0.4679514145734304,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR00020,TIGR03953,pearson,two-sided,49691,0.45722341642491526,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,peptide chain release factor 2,50S ribosomal protein uL4,J,J,"J,J"
TIGR00029,TIGR00043,pearson,two-sided,52568,0.4301931347265152,[0.42 0.44],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,rRNA maturation RNase YbeY,J,J,"J,J"
TIGR00029,TIGR00054,pearson,two-sided,52052,0.4763187633754478,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,RIP metalloprotease RseP,J,O,"J,O"
TIGR00029,TIGR00059,pearson,two-sided,52840,0.5298069694277874,[0.52 0.54],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,ribosomal protein bL17,J,J,"J,J"
TIGR00029,TIGR00061,pearson,two-sided,53499,0.46373456647922084,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,ribosomal protein bL21,J,J,"J,J"
TIGR00029,TIGR00064,pearson,two-sided,50175,0.3606106889390459,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,signal recognition particle-docking protein FtsY,J,U,"J,U"
TIGR00029,TIGR00065,pearson,two-sided,49370,0.35647372316699666,[0.35 0.36],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,cell division protein FtsZ,J,D,"D,J"
TIGR00029,TIGR00082,pearson,two-sided,52622,0.42744949711958646,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,ribosomal protein bS20,ribosome-binding factor A,J,J,"J,J"
