X,Y,method,covar,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR00029,TIGR00061,pearson,['genome_avg_NOSC'],two-sided,53499,0.2731043858415947,[0.27 0.28],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein bL21,J,J,"J,J"
TIGR00029,TIGR00064,pearson,['genome_avg_NOSC'],two-sided,50175,0.13807204864076517,[0.13 0.15],5.132180315606563e-212,1.0235689232801915e-211,fdr_bh,ribosomal protein bS20,signal recognition particle-docking protein FtsY,J,U,"J,U"
TIGR00029,TIGR00065,pearson,['genome_avg_NOSC'],two-sided,49370,0.1813344430433081,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein bS20,cell division protein FtsZ,J,D,"D,J"
TIGR00029,TIGR00082,pearson,['genome_avg_NOSC'],two-sided,52622,0.0893120468444815,[0.08 0.1 ],1.2086969458413412e-93,1.7652068302939611e-93,fdr_bh,ribosomal protein bS20,ribosome-binding factor A,J,J,"J,J"
TIGR00029,TIGR00083,pearson,['genome_avg_NOSC'],two-sided,49144,0.11702234310345758,[0.11 0.13],2.23203061038298e-149,3.7533439844876303e-149,fdr_bh,ribosomal protein bS20,riboflavin biosynthesis protein RibF,J,H,"H,J"
TIGR00029,TIGR00084,pearson,['genome_avg_NOSC'],two-sided,51591,0.07374201683194354,[0.07 0.08],3.926088592038842e-63,5.266254470628843e-63,fdr_bh,ribosomal protein bS20,Holliday junction DNA helicase RuvA,J,L,"J,L"
TIGR00029,TIGR00086,pearson,['genome_avg_NOSC'],two-sided,52678,0.16830315078138242,[0.16 0.18],0.0,0.0,fdr_bh,ribosomal protein bS20,SsrA-binding protein,J,O,"J,O"
TIGR00029,TIGR00088,pearson,['genome_avg_NOSC'],two-sided,53677,0.13632051194846928,[0.13 0.14],5.931338787246552e-221,1.2106849325597594e-220,fdr_bh,ribosomal protein bS20,tRNA (guanine(37)-N(1))-methyltransferase,J,J,"J,J"
TIGR00029,TIGR00090,pearson,['genome_avg_NOSC'],two-sided,49811,0.08681105874637506,[0.08 0.1 ],6.255652547661782e-84,8.918801755252622e-84,fdr_bh,ribosomal protein bS20,ribosome silencing factor,J,J,"J,J"
TIGR00029,TIGR00092,pearson,['genome_avg_NOSC'],two-sided,52360,0.25902225016452846,[0.25 0.27],0.0,0.0,fdr_bh,ribosomal protein bS20,GTP-binding protein YchF,J,J,"J,J"
TIGR00029,TIGR00095,pearson,['genome_avg_NOSC'],two-sided,51051,0.0747232959943128,[0.07 0.08],4.0368692463241406e-64,5.43424706235942e-64,fdr_bh,ribosomal protein bS20,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,J,J,"J,J"
TIGR00029,TIGR00115,pearson,['genome_avg_NOSC'],two-sided,49548,0.23551090315685347,[0.23 0.24],0.0,0.0,fdr_bh,ribosomal protein bS20,trigger factor,J,O,"J,O"
TIGR00029,TIGR00116,pearson,['genome_avg_NOSC'],two-sided,53133,0.23497695441902627,[0.23 0.24],0.0,0.0,fdr_bh,ribosomal protein bS20,translation elongation factor Ts,J,J,"J,J"
TIGR00029,TIGR00138,pearson,['genome_avg_NOSC'],two-sided,47768,0.15735963767283082,[0.15 0.17],1.989792229191564e-262,4.569674016219931e-262,fdr_bh,ribosomal protein bS20,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,J,J,"J,J"
TIGR00029,TIGR00158,pearson,['genome_avg_NOSC'],two-sided,53203,0.3604560433865421,[0.35 0.37],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein bL9,J,J,"J,J"
TIGR00029,TIGR00166,pearson,['genome_avg_NOSC'],two-sided,53325,0.3449409413818369,[0.34 0.35],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein bS6,J,J,"J,J"
TIGR00029,TIGR00168,pearson,['genome_avg_NOSC'],two-sided,52423,0.02755424124209594,[0.02 0.04],2.793501549741986e-10,3.052586633786009e-10,fdr_bh,ribosomal protein bS20,translation initiation factor IF-3,J,J,"J,J"
TIGR00029,TIGR00186,pearson,['genome_avg_NOSC'],two-sided,45878,-0.03452417783569912,[-0.04 -0.03],1.39601740341265e-13,1.5525801028607977e-13,fdr_bh,ribosomal protein bS20,"RNA methyltransferase, TrmH family, group 3",J,J,"J,J"
TIGR00029,TIGR00194,pearson,['genome_avg_NOSC'],two-sided,52563,0.11196537204420964,[0.1  0.12],3.221564747107772e-146,5.374292592137732e-146,fdr_bh,ribosomal protein bS20,excinuclease ABC subunit C,J,L,"J,L"
TIGR00029,TIGR00250,pearson,['genome_avg_NOSC'],two-sided,51161,-0.002014331963479034,[-0.01  0.01],0.648675812853936,0.6530661736854347,fdr_bh,ribosomal protein bS20,putative transcription antitermination factor YqgF,J,J,"J,J"
TIGR00029,TIGR00337,pearson,['genome_avg_NOSC'],two-sided,49329,0.06121968055543597,[0.05 0.07],3.5282035115738094e-42,4.401777576906692e-42,fdr_bh,ribosomal protein bS20,CTP synthase,J,F,"F,J"
TIGR00029,TIGR00344,pearson,['genome_avg_NOSC'],two-sided,52714,0.22391131102650413,[0.22 0.23],0.0,0.0,fdr_bh,ribosomal protein bS20,alanine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00362,pearson,['genome_avg_NOSC'],two-sided,51058,0.13168023032842013,[0.12 0.14],3.207559363105637e-196,6.168051131854093e-196,fdr_bh,ribosomal protein bS20,chromosomal replication initiator protein DnaA,J,L,"J,L"
TIGR00029,TIGR00382,pearson,['genome_avg_NOSC'],two-sided,45056,0.12440931217343006,[0.12 0.13],7.505235725981171e-155,1.2847610425199127e-154,fdr_bh,ribosomal protein bS20,"ATP-dependent Clp protease, ATP-binding subunit ClpX",J,O,"J,O"
TIGR00029,TIGR00392,pearson,['genome_avg_NOSC'],two-sided,51388,0.22610020083632437,[0.22 0.23],0.0,0.0,fdr_bh,ribosomal protein bS20,isoleucine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00396,pearson,['genome_avg_NOSC'],two-sided,52356,0.28937495023672993,[0.28 0.3 ],0.0,0.0,fdr_bh,ribosomal protein bS20,leucine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00398,pearson,['genome_avg_NOSC'],two-sided,51679,0.2648730830731491,[0.26 0.27],0.0,0.0,fdr_bh,ribosomal protein bS20,methionine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00414,pearson,['genome_avg_NOSC'],two-sided,52119,0.2758897560569345,[0.27 0.28],0.0,0.0,fdr_bh,ribosomal protein bS20,serine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00416,pearson,['genome_avg_NOSC'],two-sided,45545,0.08139674364821421,[0.07 0.09],8.350197117862593e-68,1.1373599279194758e-67,fdr_bh,ribosomal protein bS20,DNA repair protein RadA,J,L,"J,L"
TIGR00029,TIGR00420,pearson,['genome_avg_NOSC'],two-sided,51455,0.13004149325052078,[0.12 0.14],7.539973727717177e-193,1.4359939294718763e-192,fdr_bh,ribosomal protein bS20,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,J,J,"J,J"
TIGR00029,TIGR00431,pearson,['genome_avg_NOSC'],two-sided,52031,0.11269820882305573,[0.1  0.12],1.2049376153714145e-146,2.013399151357805e-146,fdr_bh,ribosomal protein bS20,tRNA pseudouridine(55) synthase,J,J,"J,J"
TIGR00029,TIGR00435,pearson,['genome_avg_NOSC'],two-sided,51509,0.19053253140879503,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein bS20,cysteine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00436,pearson,['genome_avg_NOSC'],two-sided,47920,0.1650003220203299,[0.16 0.17],1.3735800279308077e-289,3.387689602565101e-289,fdr_bh,ribosomal protein bS20,GTP-binding protein Era,J,J,"J,J"
TIGR00029,TIGR00442,pearson,['genome_avg_NOSC'],two-sided,52488,0.28628766948206813,[0.28 0.29],0.0,0.0,fdr_bh,ribosomal protein bS20,histidine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00445,pearson,['genome_avg_NOSC'],two-sided,50624,0.09247899260721991,[0.08 0.1 ],1.4758643242839863e-96,2.1758561378045968e-96,fdr_bh,ribosomal protein bS20,phospho-N-acetylmuramoyl-pentapeptide-transferase,J,M,"J,M"
TIGR00029,TIGR00456,pearson,['genome_avg_NOSC'],two-sided,51668,0.1714047398284634,[0.16 0.18],0.0,0.0,fdr_bh,ribosomal protein bS20,arginine--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00459,pearson,['genome_avg_NOSC'],two-sided,49399,0.1996219090853672,[0.19 0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,aspartate--tRNA ligase,J,J,"J,J"
TIGR00029,TIGR00460,pearson,['genome_avg_NOSC'],two-sided,52381,0.15577547376197834,[0.15 0.16],8.924727660160232e-282,2.1520619889748074e-281,fdr_bh,ribosomal protein bS20,methionyl-tRNA formyltransferase,J,J,"J,J"
TIGR00029,TIGR00468,pearson,['genome_avg_NOSC'],two-sided,53264,0.15423564621879493,[0.15 0.16],7.906187285683689e-281,1.903242657443747e-280,fdr_bh,ribosomal protein bS20,"phenylalanine--tRNA ligase, alpha subunit",J,J,"J,J"
TIGR00029,TIGR00472,pearson,['genome_avg_NOSC'],two-sided,52578,0.08649582041699048,[0.08 0.09],7.402498646311033e-88,1.065172114765433e-87,fdr_bh,ribosomal protein bS20,"phenylalanine--tRNA ligase, beta subunit",J,J,"J,J"
TIGR00029,TIGR00487,pearson,['genome_avg_NOSC'],two-sided,53730,0.09307801488560254,[0.08 0.1 ],1.1279993661511188e-103,1.6937782280376424e-103,fdr_bh,ribosomal protein bS20,translation initiation factor IF-2,J,J,"J,J"
TIGR00029,TIGR00496,pearson,['genome_avg_NOSC'],two-sided,54281,0.27242472515682664,[0.26 0.28],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosome recycling factor,J,J,"J,J"
TIGR00029,TIGR00539,pearson,['genome_avg_NOSC'],two-sided,48393,0.029532364051382154,[0.02 0.04],8.148547851198766e-11,8.923409763429324e-11,fdr_bh,ribosomal protein bS20,putative oxygen-independent coproporphyrinogen III oxidase,J,H,"H,J"
TIGR00029,TIGR00580,pearson,['genome_avg_NOSC'],two-sided,49582,0.08721311038065555,[0.08 0.1 ],2.584851147439367e-84,3.6889540661037536e-84,fdr_bh,ribosomal protein bS20,transcription-repair coupling factor,J,L,"J,L"
TIGR00029,TIGR00593,pearson,['genome_avg_NOSC'],two-sided,51891,0.13380274869876504,[0.13 0.14],7.392929354885847e-206,1.453345693664233e-205,fdr_bh,ribosomal protein bS20,DNA polymerase I,J,L,"J,L"
TIGR00029,TIGR00615,pearson,['genome_avg_NOSC'],two-sided,53006,0.13843551655669026,[0.13 0.15],4.8467286894409237e-225,1.0007415512610814e-224,fdr_bh,ribosomal protein bS20,recombination protein RecR,J,L,"J,L"
TIGR00029,TIGR00631,pearson,['genome_avg_NOSC'],two-sided,52342,0.20568462704551724,[0.2  0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,excinuclease ABC subunit B,J,L,"J,L"
TIGR00029,TIGR00634,pearson,['genome_avg_NOSC'],two-sided,47426,0.16761605614350006,[0.16 0.18],7.584481696840603e-296,1.9027828290738545e-295,fdr_bh,ribosomal protein bS20,DNA repair protein RecN,J,L,"J,L"
TIGR00029,TIGR00635,pearson,['genome_avg_NOSC'],two-sided,52368,0.16490596012319494,[0.16 0.17],0.0,0.0,fdr_bh,ribosomal protein bS20,Holliday junction DNA helicase RuvB,J,L,"J,L"
TIGR00029,TIGR00643,pearson,['genome_avg_NOSC'],two-sided,50132,0.10015860348161093,[0.09 0.11],6.304167352585953e-112,9.690367039281743e-112,fdr_bh,ribosomal protein bS20,ATP-dependent DNA helicase RecG,J,L,"J,L"
TIGR00029,TIGR00663,pearson,['genome_avg_NOSC'],two-sided,50717,0.2479210036758216,[0.24 0.26],0.0,0.0,fdr_bh,ribosomal protein bS20,"DNA polymerase III, beta subunit",J,L,"J,L"
TIGR00029,TIGR00717,pearson,['genome_avg_NOSC'],two-sided,44069,0.2829048660204657,[0.27 0.29],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein bS1,J,J,"J,J"
TIGR00029,TIGR00755,pearson,['genome_avg_NOSC'],two-sided,52959,0.15556027720860047,[0.15 0.16],4.520277267492047e-284,1.0936895862383335e-283,fdr_bh,ribosomal protein bS20,ribosomal RNA small subunit methyltransferase A,J,J,"J,J"
TIGR00029,TIGR00810,pearson,['genome_avg_NOSC'],two-sided,52740,0.20635830864035126,[0.2  0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,"preprotein translocase, SecG subunit",J,U,"J,U"
TIGR00029,TIGR00922,pearson,['genome_avg_NOSC'],two-sided,50044,0.01858577638694127,[0.01 0.03],3.211193037915266e-05,3.399246596103039e-05,fdr_bh,ribosomal protein bS20,transcription termination/antitermination factor NusG,J,K,"J,K"
TIGR00029,TIGR00928,pearson,['genome_avg_NOSC'],two-sided,45709,0.2352854179403638,[0.23 0.24],0.0,0.0,fdr_bh,ribosomal protein bS20,adenylosuccinate lyase,J,F,"F,J"
TIGR00029,TIGR00959,pearson,['genome_avg_NOSC'],two-sided,49554,0.08989768525996536,[0.08 0.1 ],1.947478478937002e-89,2.815346495163028e-89,fdr_bh,ribosomal protein bS20,signal recognition particle protein,J,U,"J,U"
TIGR00029,TIGR00963,pearson,['genome_avg_NOSC'],two-sided,51091,0.21146644605176254,[0.2  0.22],0.0,0.0,fdr_bh,ribosomal protein bS20,"preprotein translocase, SecA subunit",J,U,"J,U"
TIGR00029,TIGR00964,pearson,['genome_avg_NOSC'],two-sided,48985,0.04032836591713969,[0.03 0.05],4.2983340826624227e-19,4.894753644371563e-19,fdr_bh,ribosomal protein bS20,"preprotein translocase, SecE subunit",J,U,"J,U"
TIGR00029,TIGR00967,pearson,['genome_avg_NOSC'],two-sided,51218,0.20865827444387808,[0.2  0.22],0.0,0.0,fdr_bh,ribosomal protein bS20,"preprotein translocase, SecY subunit",J,U,"J,U"
TIGR00029,TIGR01009,pearson,['genome_avg_NOSC'],two-sided,50099,0.021859476093840275,[0.01 0.03],9.922068617778606e-07,1.0622817503514658e-06,fdr_bh,ribosomal protein bS20,ribosomal protein uS3,J,J,"J,J"
TIGR00029,TIGR01011,pearson,['genome_avg_NOSC'],two-sided,52839,0.3610252234888567,[0.35 0.37],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uS2,J,J,"J,J"
TIGR00029,TIGR01017,pearson,['genome_avg_NOSC'],two-sided,51220,0.32909617141347486,[0.32 0.34],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uS4,J,J,"J,J"
TIGR00029,TIGR01021,pearson,['genome_avg_NOSC'],two-sided,51168,0.15436125303089093,[0.15 0.16],2.6496776546494336e-270,6.215078335807147e-270,fdr_bh,ribosomal protein bS20,ribosomal protein uS5,J,J,"J,J"
TIGR00029,TIGR01029,pearson,['genome_avg_NOSC'],two-sided,50051,0.2962511325725042,[0.29 0.3 ],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uS7,J,J,"J,J"
TIGR00029,TIGR01032,pearson,['genome_avg_NOSC'],two-sided,53491,0.2520474541663628,[0.24 0.26],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein bL20,J,J,"J,J"
TIGR00029,TIGR01039,pearson,['genome_avg_NOSC'],two-sided,44731,0.041612105974338384,[0.03 0.05],1.3166428352692459e-18,1.4967090978860715e-18,fdr_bh,ribosomal protein bS20,"ATP synthase F1, beta subunit",J,C,"C,J"
TIGR00029,TIGR01044,pearson,['genome_avg_NOSC'],two-sided,49982,0.07503572679731967,[0.07 0.08],2.499763845241308e-63,3.356207945660575e-63,fdr_bh,ribosomal protein bS20,ribosomal protein uL22,J,J,"J,J"
TIGR00029,TIGR01059,pearson,['genome_avg_NOSC'],two-sided,49087,0.05078157940686117,[0.04 0.06],2.1193959178891505e-29,2.5183036867579522e-29,fdr_bh,ribosomal protein bS20,"DNA gyrase, B subunit",J,L,"J,L"
TIGR00029,TIGR01063,pearson,['genome_avg_NOSC'],two-sided,50031,0.14761114080244822,[0.14 0.16],1.1531612555904103e-241,2.49275548438254e-241,fdr_bh,ribosomal protein bS20,"DNA gyrase, A subunit",J,L,"J,L"
TIGR00029,TIGR01066,pearson,['genome_avg_NOSC'],two-sided,53279,0.24134097553636258,[0.23 0.25],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL13,J,J,"J,J"
TIGR00029,TIGR01071,pearson,['genome_avg_NOSC'],two-sided,51443,0.16528644961116465,[0.16 0.17],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL15,J,J,"J,J"
TIGR00029,TIGR01079,pearson,['genome_avg_NOSC'],two-sided,50402,0.18618216732213216,[0.18 0.19],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL24,J,J,"J,J"
TIGR00029,TIGR01082,pearson,['genome_avg_NOSC'],two-sided,49839,0.12092247112821031,[0.11 0.13],1.157455081219262e-161,2.0171416353198758e-161,fdr_bh,ribosomal protein bS20,UDP-N-acetylmuramate--L-alanine ligase,J,M,"J,M"
TIGR00029,TIGR01087,pearson,['genome_avg_NOSC'],two-sided,51248,0.12995008810187586,[0.12 0.14],8.206738492350062e-192,1.5542735500100647e-191,fdr_bh,ribosomal protein bS20,UDP-N-acetylmuramoylalanine--D-glutamate ligase,J,M,"J,M"
TIGR00029,TIGR01128,pearson,['genome_avg_NOSC'],two-sided,50802,0.06596836003564761,[0.06 0.07],4.1553168251424515e-50,5.348650104834523e-50,fdr_bh,ribosomal protein bS20,"DNA polymerase III, delta subunit",J,L,"J,L"
TIGR00029,TIGR01146,pearson,['genome_avg_NOSC'],two-sided,45338,0.04469594575598573,[0.04 0.05],1.709041108912852e-21,1.9678364001996072e-21,fdr_bh,ribosomal protein bS20,"ATP synthase F1, gamma subunit",J,C,"C,J"
TIGR00029,TIGR01164,pearson,['genome_avg_NOSC'],two-sided,50225,0.01444140710808631,[0.01 0.02],0.0012100084989577844,0.0012647431829246934,fdr_bh,ribosomal protein bS20,ribosomal protein uL16,J,J,"J,J"
TIGR00029,TIGR01169,pearson,['genome_avg_NOSC'],two-sided,50054,0.2235085475917291,[0.22 0.23],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL1,J,J,"J,J"
TIGR00029,TIGR01171,pearson,['genome_avg_NOSC'],two-sided,50207,0.13582101652498252,[0.13 0.14],2.712337903338841e-205,5.321817155767884e-205,fdr_bh,ribosomal protein bS20,ribosomal protein uL2,J,J,"J,J"
TIGR00029,TIGR01302,pearson,['genome_avg_NOSC'],two-sided,45575,0.22673519300315118,[0.22 0.24],0.0,0.0,fdr_bh,ribosomal protein bS20,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR00029,TIGR01391,pearson,['genome_avg_NOSC'],two-sided,51125,0.10577986399104117,[0.1  0.11],4.064465959525814e-127,6.518483142635739e-127,fdr_bh,ribosomal protein bS20,DNA primase,J,L,"J,L"
TIGR00029,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,52429,0.04885088184159651,[0.04 0.06],4.468554545181763e-29,5.30255600009935e-29,fdr_bh,ribosomal protein bS20,elongation factor 4,J,J,"J,J"
TIGR00029,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,49474,0.1475008694496646,[0.14 0.16],1.2205377471335254e-238,2.6193686548041393e-238,fdr_bh,ribosomal protein bS20,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR00029,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,50278,0.06394180565551383,[0.06 0.07],1.0395256824572917e-46,1.3216191903036081e-46,fdr_bh,ribosomal protein bS20,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR00029,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,50324,0.20271713857740914,[0.19 0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL11,J,J,"J,J"
TIGR00029,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,52334,0.07193308038549942,[0.06 0.08],5.398827694734278e-61,7.199781423310187e-61,fdr_bh,ribosomal protein bS20,transcription antitermination factor NusB,J,K,"J,K"
TIGR00029,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,53971,0.17304024069936635,[0.16 0.18],0.0,0.0,fdr_bh,ribosomal protein bS20,transcription termination factor NusA,J,K,"J,K"
TIGR00029,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,51982,0.1921988530624262,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein bS20,protein RecA,J,L,"J,L"
TIGR00029,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,49141,0.008861672439424524,[0.   0.02],0.04948329185236801,0.050850705789566436,fdr_bh,ribosomal protein bS20,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR00029,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,51245,0.172657024945992,[0.16 0.18],0.0,0.0,fdr_bh,ribosomal protein bS20,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR00029,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,50546,0.05514687613999398,[0.05 0.06],2.3834104992259152e-35,2.9020380225909e-35,fdr_bh,ribosomal protein bS20,UMP kinase,J,F,"F,J"
TIGR00029,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,50200,0.06478168905584235,[0.06 0.07],7.899522586407623e-48,1.0084496918818242e-47,fdr_bh,ribosomal protein bS20,ribonuclease III,J,J,"J,J"
TIGR00029,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,46690,0.19202263914148177,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein bS20,16S rRNA processing protein RimM,J,J,"J,J"
TIGR00029,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,46977,0.01964239223261611,[0.01 0.03],2.066524506526701e-05,2.191117460142656e-05,fdr_bh,ribosomal protein bS20,chaperone protein DnaK,J,J,"J,J"
TIGR00029,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,47832,0.12698437768335252,[0.12 0.14],4.161942022430141e-171,7.421644865172629e-171,fdr_bh,ribosomal protein bS20,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR00029,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,51948,0.10132723102729192,[0.09 0.11],1.3422917601923495e-118,2.106365531378764e-118,fdr_bh,ribosomal protein bS20,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR00029,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,50654,0.032703321137874754,[0.02 0.04],1.8108094892189065e-13,2.012950296282577e-13,fdr_bh,ribosomal protein bS20,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR00029,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,53067,0.19809904056552385,[0.19 0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,Obg family GTPase CgtA,J,J,"J,J"
TIGR00029,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,50653,0.20810160515558268,[0.2  0.22],0.0,0.0,fdr_bh,ribosomal protein bS20,guanylate kinase,J,F,"F,J"
TIGR00029,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,51741,0.15613723374410732,[0.15 0.16],1.1665108382052899e-279,2.798685277145756e-279,fdr_bh,ribosomal protein bS20,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR00029,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,50612,0.28156180537410685,[0.27 0.29],0.0,0.0,fdr_bh,ribosomal protein bS20,50S ribosomal protein uL3,J,J,"J,J"
TIGR00029,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,51373,0.19877619874920852,[0.19 0.21],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uS11,J,J,"J,J"
TIGR00029,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,50538,0.2687947031780736,[0.26 0.28],0.0,0.0,fdr_bh,ribosomal protein bS20,ribosomal protein uL6,J,J,"J,J"
TIGR00029,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,52735,0.01587113402369727,[0.01 0.02],0.00026762889019680945,0.0002814241938152017,fdr_bh,ribosomal protein bS20,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR00029,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,49283,-0.00582356804785107,[-0.01  0.  ],0.19608576059571003,0.19955135841695693,fdr_bh,ribosomal protein bS20,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
